0.0	0.010776706875
0.000288961716261	0.0107767104744
0.000577922949963	0.0107767212725
0.000866883218548	0.0107767392693
0.00115584203946	0.0107767644649
0.00144479893017	0.0107767968592
0.00173375340812	0.0107768364522
0.00202270499079	0.0107768832438
0.00231165319568	0.010776937234
0.00260059754029	0.0107769984228
0.00288953754213	0.0107770668101
0.00317847271876	0.0107771423959
0.00346740258775	0.0107772251801
0.00375632666668	0.0107773151627
0.00404524447317	0.0107774123436
0.00433415552487	0.0107775167226
0.00462305933947	0.0107776282999
0.00491195543469	0.0107777470751
0.00520084332826	0.0107778730484
0.00548972253799	0.0107780062195
0.00577859258172	0.0107781465884
0.0060674529773	0.0107782941549
0.00635630324268	0.010778448919
0.00664514289582	0.0107786108805
0.00693397145474	0.0107787800394
0.00722278843751	0.0107789563954
0.00751159336227	0.0107791399485
0.0078003857472	0.0107793306985
0.00808916511054	0.0107795286453
0.00837793097062	0.0107797337887
0.00866668284579	0.0107799461286
0.00895542025449	0.0107801656648
0.00924414271525	0.0107803923972
0.00953284974662	0.0107806263255
0.00982154086727	0.0107808674496
0.0101102155959	0.0107811157693
0.0103988734514	0.0107813712845
0.0106875139525	0.0107816339949
0.0109761366184	0.0107819039004
0.0112647409679	0.0107821810007
0.0115533265203	0.0107824652956
0.0118418927947	0.010782756785
0.0121304393106	0.0107830554686
0.0124189655873	0.0107833613461
0.0127074711444	0.0107836744174
0.0129959555013	0.0107839946821
0.0132844181779	0.0107843221402
0.013572858694	0.0107846567913
0.0138612765695	0.0107849986351
0.0141496713244	0.0107853476715
0.0144380424788	0.0107857039001
0.014726389553	0.0107860673207
0.0150147120673	0.0107864379331
0.0153030095423	0.0107868157368
0.0155912814985	0.0107872007317
0.0158795274567	0.0107875929175
0.0161677469376	0.0107879922938
0.0164559394623	0.0107883988604
0.0167441045519	0.010788812617
0.0170322417275	0.0107892335632
0.0173203505105	0.0107896616987
0.0176084304225	0.0107900970233
0.017896480985	0.0107905395365
0.0181845017199	0.0107909892381
0.0184724921489	0.0107914461277
0.0187604517943	0.010791910205
0.0190483801781	0.0107923814695
0.0193362768227	0.0107928599211
0.0196241412507	0.0107933455593
0.0199119729846	0.0107938383837
0.0201997715473	0.010794338394
0.0204875364618	0.0107948455897
0.0207752672511	0.0107953599706
0.0210629634385	0.0107958815363
0.0213506245475	0.0107964102862
0.0216382501017	0.0107969462201
0.0219258396249	0.0107974893375
0.0222133926411	0.0107980396381
0.0225009086742	0.0107985971214
0.0227883872487	0.010799161787
0.023075827889	0.0107997336344
0.0233632301198	0.0108003126633
0.0236505934659	0.0108008988732
0.0239379174524	0.0108014922637
0.0242252016043	0.0108020928343
0.0245124454472	0.0108027005845
0.0247996485066	0.010803315514
0.0250868103083	0.0108039376222
0.0253739303782	0.0108045669087
0.0256610082425	0.010805203373
0.0259480434277	0.0108058470147
0.0262350354602	0.0108064978331
0.0265219838668	0.010807155828
0.0268088881745	0.0108078209987
0.0270957479104	0.0108084933448
