3097	0.0671328	0.01915859
3098	0.0672352	0.01915775
3099	0.0673376	0.01915805
3100	0.06744	0.01915661
3101	0.0675424	0.01915747
3102	0.0676448	0.0191574
3103	0.0677472	0.01915659
3104	0.0678496	0.01915732
3105	0.067952	0.01915582
3106	0.0680544	0.01915545
3107	0.0681568	0.01915491
3108	0.0682592	0.01915315
3109	0.0683616	0.01915272
3110	0.068464	0.01915212
3111	0.0685664	0.01915194
3112	0.0686688	0.01914928
3113	0.0687712	0.01914831
3114	0.0688736	0.01914698
3115	0.068976	0.01914429
3116	0.0690784	0.01914462
3117	0.0691808	0.01914215
3118	0.0692832	0.0191395
3119	0.0693856	0.01913929
3120	0.069488	0.01913716
3121	0.0695904	0.01913576
3122	0.0696928	0.0191334
3123	0.0697952	0.019132
3124	0.0698976	0.0191288
3125	0.07	0.01912689
3126	0.0701024	0.01912426
3127	0.0702048	0.01912246
3128	0.0703072	0.01912076
3129	0.0704096	0.01911891
3130	0.070512	0.01911672
3131	0.0706144	0.01911362
3132	0.0707168	0.01911096
3133	0.0708192	0.01910965
3134	0.0709216	0.0191086
3135	0.071024	0.01910434
3136	0.0711264	0.01910294
3137	0.0712288	0.01910148
3138	0.0713312	0.01909832
3139	0.0714336	0.01909701
3140	0.071536	0.01909417
3141	0.0716384	0.01909116
3142	0.0717408	0.01909003
3143	0.0718432	0.01908631
3144	0.0719456	0.01908384
3145	0.072048	0.01908171
3146	0.0721504	0.0190792
3147	0.0722528	0.01907614
3148	0.0723552	0.01907285
3149	0.0724576	0.01906954
3150	0.07256	0.01906851
3151	0.0726624	0.01906432
3152	0.0727648	0.01906265
3153	0.0728672	0.01905936
3154	0.0729696	0.01905622
3155	0.073072	0.01905171
3156	0.0731744	0.01905104
3157	0.0732768	0.01904844
3158	0.0733792	0.01904435
3159	0.0734816	0.01904384
3160	0.073584	0.01904098
3161	0.0736864	0.01903847
3162	0.0737888	0.01903513
3163	0.0738912	0.01903225
3164	0.0739936	0.01902873
3165	0.074096	0.01902628
3166	0.0741984	0.01902278
3167	0.0743008	0.0190182
3168	0.0744032	0.01901487
3169	0.0745056	0.01901042
3170	0.074608	0.01900782
3171	0.0747104	0.01900298
3172	0.0748128	0.0189992
3173	0.0749152	0.0189952
3174	0.0750176	0.0189905
3175	0.07512	0.01898373
3176	0.0752224	0.01898003
3177	0.0753248	0.01897498
3178	0.0754272	0.0189696
3179	0.0755296	0.01896597
3180	0.075632	0.01896064
3181	0.0757344	0.01895568
3182	0.0758368	0.01895039
3183	0.0759392	0.01894609
3184	0.0760416	0.01894167
3185	0.076144	0.01893584
3186	0.0762464	0.01893195
3187	0.0763488	0.01892619
3188	0.0764512	0.01892052
3189	0.0765536	0.01891592
3190	0.076656	0.01891132
3191	0.0767584	0.01890603
3192	0.0768608	0.01889915
3193	0.0769632	0.01889348
3194	0.0770656	0.01888725
3195	0.077168	0.018882
3196	0.0772704	0.01887676
3197	0.0773728	0.01886917
3198	0.0774752	0.01886393
3199	0.0775776	0.01885827
3200	0.07768	0.01885258
3201	0.0777824	0.01884845
3202	0.0778848	0.01884132
3203	0.0779872	0.01883397
3204	0.0780896	0.01882769
3205	0.078192	0.01882253
3206	0.0782944	0.01881626
3207	0.0783968	0.01881084
3208	0.0784992	0.01880467
3209	0.0786016	0.01879713
3210	0.078704	0.01879214
3211	0.0788064	0.01878529
3212	0.0789088	0.01877884
3213	0.0790112	0.01877368
3214	0.0791136	0.01876597
3215	0.079216	0.01876053
3216	0.0793184	0.01875402
3217	0.0794208	0.01874727
3218	0.0795232	0.01874183
3219	0.0796256	0.01873315
3220	0.079728	0.01872713
3221	0.0798304	0.01872016
3222	0.0799328	0.01871236
3223	0.0800352	0.01870688
3224	0.0801376	0.01869865
3225	0.08024	0.01869049
3226	0.0803424	0.0186838
3227	0.0804448	0.01867619
3228	0.0805472	0.01866792
3229	0.0806496	0.01866029
3230	0.080752	0.01865117
3231	0.0808544	0.0186429
3232	0.0809568	0.01863456
3233	0.0810592	0.01862562
3234	0.0811616	0.01861627
3235	0.081264	0.0186081
3236	0.0813664	0.0185988
3237	0.0814688	0.01859001
3238	0.0815712	0.01858126
3239	0.0816736	0.01857092
3240	0.081776	0.01856349
3241	0.0818784	0.01855394
3242	0.0819808	0.01854358
3243	0.0820832	0.0185366
3244	0.0821856	0.01852856
3245	0.082288	0.01851947
3246	0.0823904	0.01850845
3247	0.0824928	0.01849826
3248	0.0825952	0.01848837
3249	0.0826976	0.0184798
3250	0.0828	0.01847027
3251	0.0829024	0.01846037
3252	0.0830048	0.01845214
3253	0.0831072	0.01844197
3254	0.0832096	0.01843329
3255	0.083312	0.01842235
3256	0.0834144	0.01841437
3257	0.0835168	0.01840455
3258	0.0836192	0.0183955
3259	0.0837216	0.01838723
3260	0.083824	0.01837691
3261	0.0839264	0.0183667
3262	0.0840288	0.01835815
3263	0.0841312	0.0183474
3264	0.0842336	0.01833919
3265	0.084336	0.01832879
3266	0.0844384	0.01831878
3267	0.0845408	0.01830831
3268	0.0846432	0.01829845
3269	0.0847456	0.01829067
3270	0.084848	0.01828024
3271	0.0849504	0.01826928
3272	0.0850528	0.01826062
3273	0.0851552	0.01825071
3274	0.0852576	0.0182393
3275	0.08536	0.01822926
3276	0.0854624	0.01821907
3277	0.0855648	0.01820895
3278	0.0856672	0.01819702
3279	0.0857696	0.01818901
3280	0.085872	0.01817705
3281	0.0859744	0.01816743
3282	0.0860768	0.01815658
3283	0.0861792	0.01814497
3284	0.0862816	0.01813306
3285	0.086384	0.01812167
3286	0.0864864	0.01811172
3287	0.0865888	0.01810069
3288	0.0866912	0.01808932
3289	0.0867936	0.01807847
3290	0.086896	0.01806689
3291	0.0869984	0.01805532
3292	0.0871008	0.018044
3293	0.0872032	0.01803273
3294	0.0873056	0.01802184
3295	0.087408	0.01800985
3296	0.0875104	0.01799717
3297	0.0876128	0.01798575
3298	0.0877152	0.01797511
3299	0.0878176	0.01796392
3300	0.08792	0.01795175
3301	0.0880224	0.01794032
3302	0.0881248	0.01792807
3303	0.0882272	0.01791691
3304	0.0883296	0.01790451
3305	0.088432	0.01789347
3306	0.0885344	0.01788173
3307	0.0886368	0.01787
3308	0.0887392	0.01785805
3309	0.0888416	0.01784779
3310	0.088944	0.01783604
3311	0.0890464	0.01782357
3312	0.0891488	0.01781274
3313	0.0892512	0.01780141
3314	0.0893536	0.01778989
3315	0.089456	0.01777693
3316	0.0895584	0.01776554
3317	0.0896608	0.01775501
3318	0.0897632	0.01774237
3319	0.0898656	0.01773025
3320	0.089968	0.01771811
3321	0.0900704	0.01770704
3322	0.0901728	0.01769496
3323	0.0902752	0.01768359
3324	0.0903776	0.01767267
3325	0.09048	0.01766038
3326	0.0905824	0.01764983
3327	0.0906848	0.01763758
3328	0.0907872	0.0176275
3329	0.0908896	0.01761546
3330	0.090992	0.01760454
3331	0.0910944	0.01759242
3332	0.0911968	0.01758228
3333	0.0912992	0.01756953
3334	0.0914016	0.01755849
3335	0.091504	0.01754602
3336	0.0916064	0.01753497
3337	0.0917088	0.01752292
3338	0.0918112	0.01751105
3339	0.0919136	0.01749837
3340	0.092016	0.0174861
3341	0.0921184	0.01747346
3342	0.0922208	0.01746147
3343	0.0923232	0.01744933
3344	0.0924256	0.01743712
3345	0.092528	0.01742642
3346	0.0926304	0.01741225
3347	0.0927328	0.01740172
3348	0.0928352	0.01738788
3349	0.0929376	0.01737541
3350	0.09304	0.01736297
3351	0.0931424	0.01735087
3352	0.0932448	0.01733765
3353	0.0933472	0.01732355
3354	0.0934496	0.01731066
3355	0.093552	0.01729746
3356	0.0936544	0.0172845
3357	0.0937568	0.01727128
3358	0.0938592	0.01725777
3359	0.0939616	0.01724408
3360	0.094064	0.01722927
3361	0.0941664	0.01721476
3362	0.0942688	0.01720173
3363	0.0943712	0.0171871
3364	0.0944736	0.01717392
3365	0.094576	0.01715877
3366	0.0946784	0.01714435
3367	0.0947808	0.01713019
3368	0.0948832	0.01711527
3369	0.0949856	0.01710027
3370	0.095088	0.0170854
3371	0.0951904	0.01706999
3372	0.0952928	0.01705651
3373	0.0953952	0.01704132
3374	0.0954976	0.01702574
3375	0.0956	0.01701144
3376	0.0957024	0.01699528
3377	0.0958048	0.01697987
3378	0.0959072	0.01696476
3379	0.0960096	0.01694989
3380	0.096112	0.01693424
3381	0.0962144	0.01691746
3382	0.0963168	0.01690465
3383	0.0964192	0.01688797
3384	0.0965216	0.01687424
3385	0.096624	0.0168584
3386	0.0967264	0.01684344
3387	0.0968288	0.01682805
3388	0.0969312	0.01681326
3389	0.0970336	0.01679723
3390	0.097136	0.01678025
3391	0.0972384	0.01676789
3392	0.0973408	0.01675195
3393	0.0974432	0.01673675
3394	0.0975456	0.0167217
3395	0.097648	0.01670557
3396	0.0977504	0.01669164
3397	0.0978528	0.01667513
3398	0.0979552	0.01666058
3399	0.0980576	0.01664586
3400	0.09816	0.01663017
3401	0.0982624	0.0166159
3402	0.0983648	0.01659997
3403	0.0984672	0.0165848
3404	0.0985696	0.01657042
3405	0.098672	0.016556
3406	0.0987744	0.01654095
3407	0.0988768	0.01652518
3408	0.0989792	0.01651112
3409	0.0990816	0.01649526
3410	0.099184	0.01648157
3411	0.0992864	0.0164658
3412	0.0993888	0.01644944
3413	0.0994912	0.01643513
3414	0.0995936	0.01641866
3415	0.099696	0.01640396
3416	0.0997984	0.01638645
3417	0.0999008	0.0163722
3418	0.1000032	0.01635453
3419	0.1001056	0.01634024
3420	0.100208	0.01632403
3421	0.1003104	0.01630912
3422	0.1004128	0.01629397
3423	0.1005152	0.01627752
3424	0.1006176	0.01626205
3425	0.10072	0.01624548
3426	0.1008224	0.01623121
3427	0.1009248	0.01621425
3428	0.1010272	0.01619888
3429	0.1011296	0.01618377
3430	0.101232	0.01616867
3431	0.1013344	0.01615212
3432	0.1014368	0.01613464
3433	0.1015392	0.0161193
3434	0.1016416	0.01610365
3435	0.101744	0.01608706
3436	0.1018464	0.01607154
3437	0.1019488	0.01605837
3438	0.1020512	0.01604128
3439	0.1021536	0.01602598
3440	0.102256	0.01601068
3441	0.1023584	0.01599445
3442	0.1024608	0.01597925
3443	0.1025632	0.01596363
3444	0.1026656	0.01594684
3445	0.102768	0.01593294
3446	0.1028704	0.01591516
3447	0.1029728	0.01590106
3448	0.1030752	0.01588531
3449	0.1031776	0.01587007
3450	0.10328	0.01585393
3451	0.1033824	0.01583805
3452	0.1034848	0.01582215
3453	0.1035872	0.0158077
3454	0.1036896	0.0157916
3455	0.103792	0.01577562
3456	0.1038944	0.01576169
3457	0.1039968	0.01574501
3458	0.1040992	0.01572855
3459	0.1042016	0.01571382
3460	0.104304	0.01569854
3461	0.1044064	0.01568184
3462	0.1045088	0.01566736
3463	0.1046112	0.01565092
3464	0.1047136	0.01563514
3465	0.104816	0.01562175
3466	0.1049184	0.01560447
3467	0.1050208	0.01559044
3468	0.1051232	0.0155752
3469	0.1052256	0.01555841
3470	0.105328	0.0155427
3471	0.1054304	0.01552622
3472	0.1055328	0.01550935
3473	0.1056352	0.01549462
3474	0.1057376	0.01547857
3475	0.10584	0.01546243
3476	0.1059424	0.01544631
3477	0.1060448	0.0154301
3478	0.1061472	0.01541575
3479	0.1062496	0.01539883
3480	0.106352	0.01538355
3481	0.1064544	0.0153669
3482	0.1065568	0.01535125
3483	0.1066592	0.01533528
3484	0.1067616	0.01531886
3485	0.106864	0.01530461
3486	0.1069664	0.01528847
3487	0.1070688	0.01527233
3488	0.1071712	0.01525561
3489	0.1072736	0.0152405
3490	0.107376	0.01522339
3491	0.1074784	0.01520845
3492	0.1075808	0.01519132
3493	0.1076832	0.01517475
3494	0.1077856	0.01515705
3495	0.107888	0.01514252
3496	0.1079904	0.01512588
3497	0.1080928	0.01510907
3498	0.1081952	0.01509308
3499	0.1082976	0.01507591
3500	0.1084	0.01505898
3501	0.1085024	0.01504277
3502	0.1086048	0.01502762
3503	0.1087072	0.01501057
3504	0.1088096	0.01499377
3505	0.108912	0.01497844
3506	0.1090144	0.01496131
3507	0.1091168	0.01494511
3508	0.1092192	0.01492708
3509	0.1093216	0.0149119
3510	0.109424	0.01489585
3511	0.1095264	0.01487969
3512	0.1096288	0.01486236
3513	0.1097312	0.01484713
3514	0.1098336	0.01483053
3515	0.109936	0.01481532
3516	0.1100384	0.01479748
3517	0.1101408	0.01478226
3518	0.1102432	0.01476582
3519	0.1103456	0.0147485
3520	0.110448	0.01473266
3521	0.1105504	0.01471609
3522	0.1106528	0.01470119
3523	0.1107552	0.01468333
3524	0.1108576	0.01466618
3525	0.11096	0.01465
3526	0.1110624	0.01463364
3527	0.1111648	0.01461656
3528	0.1112672	0.01460108
3529	0.1113696	0.01458421
3530	0.111472	0.01456779
3531	0.1115744	0.01455266
3532	0.1116768	0.01453508
3533	0.1117792	0.0145184
3534	0.1118816	0.01450215
3535	0.111984	0.01448694
3536	0.1120864	0.01447075
3537	0.1121888	0.01445543
3538	0.1122912	0.0144398
3539	0.1123936	0.01442214
3540	0.112496	0.01440632
3541	0.1125984	0.01438889
3542	0.1127008	0.01437406
3543	0.1128032	0.01435783
3544	0.1129056	0.01434055
3545	0.113008	0.01432544
3546	0.1131104	0.01431027
3547	0.1132128	0.01429402
3548	0.1133152	0.01427722
3549	0.1134176	0.01426342
3550	0.11352	0.01424601
3551	0.1136224	0.01423066
3552	0.1137248	0.01421371
3553	0.1138272	0.01419918
3554	0.1139296	0.01418347
3555	0.114032	0.0141675
3556	0.1141344	0.01415097
3557	0.1142368	0.01413451
3558	0.1143392	0.01411841
3559	0.1144416	0.01410313
3560	0.114544	0.01408684
3561	0.1146464	0.0140708
3562	0.1147488	0.01405348
3563	0.1148512	0.01403822
3564	0.1149536	0.01402085
3565	0.115056	0.01400463
3566	0.1151584	0.01398797
3567	0.1152608	0.01397241
3568	0.1153632	0.01395479
